example_id,head_label,layer_idx,head_idx,logitbaseline_wait_token,logitablated_wait_token,delta_ablated_minus_baseline
four_digit_numbers,L13H8,13,8,23.984375,23.96875,-0.015625
four_digit_numbers,L15H6,15,6,23.984375,23.96875,-0.015625
four_digit_numbers,L16H10,16,10,23.984375,23.96875,-0.015625
four_digit_numbers,L16H14,16,14,23.984375,23.96875,-0.015625
four_digit_numbers,L18H4,18,4,23.984375,23.96875,-0.015625
four_digit_numbers,L19H9,19,9,23.984375,23.96875,-0.015625
four_digit_numbers,L20H10,20,10,23.984375,23.96875,-0.015625
four_digit_numbers,L24H1,24,1,23.984375,23.96875,-0.015625
four_digit_numbers,L24H13,24,13,23.984375,23.96875,-0.015625
four_digit_numbers,L27H10,27,10,23.984375,23.96875,-0.015625
four_digit_numbers,L27H13,27,13,23.984375,23.96875,-0.015625
four_digit_numbers,L27H4,27,4,23.984375,23.96875,-0.015625
four_digit_numbers,L3H1,3,1,23.984375,23.96875,-0.015625
four_digit_numbers,L4H7,4,7,23.984375,23.96875,-0.015625
four_digit_numbers,L7H4,7,4,23.984375,23.96875,-0.015625
four_digit_numbers,L8H9,8,9,23.984375,23.96875,-0.015625
four_digit_numbers,L10H12,10,12,23.984375,23.953125,-0.03125
four_digit_numbers,L11H7,11,7,23.984375,23.953125,-0.03125
four_digit_numbers,L13H0,13,0,23.984375,23.953125,-0.03125
four_digit_numbers,L15H12,15,12,23.984375,23.953125,-0.03125
four_digit_numbers,L17H15,17,15,23.984375,23.953125,-0.03125
four_digit_numbers,L19H4,19,4,23.984375,23.953125,-0.03125
four_digit_numbers,L22H10,22,10,23.984375,23.953125,-0.03125
four_digit_numbers,L23H3,23,3,23.984375,23.953125,-0.03125
four_digit_numbers,L23H9,23,9,23.984375,23.953125,-0.03125
four_digit_numbers,L26H1,26,1,23.984375,23.953125,-0.03125
four_digit_numbers,L27H11,27,11,23.984375,23.953125,-0.03125
four_digit_numbers,L6H15,6,15,23.984375,23.953125,-0.03125
four_digit_numbers,L7H0,7,0,23.984375,23.953125,-0.03125
four_digit_numbers,L0H11,0,11,23.984375,23.9375,-0.046875
four_digit_numbers,L12H8,12,8,23.984375,23.9375,-0.046875
four_digit_numbers,L13H15,13,15,23.984375,23.9375,-0.046875
four_digit_numbers,L16H3,16,3,23.984375,23.9375,-0.046875
four_digit_numbers,L17H5,17,5,23.984375,23.9375,-0.046875
four_digit_numbers,L22H13,22,13,23.984375,23.9375,-0.046875
four_digit_numbers,L22H15,22,15,23.984375,23.9375,-0.046875
four_digit_numbers,L25H12,25,12,23.984375,23.9375,-0.046875
four_digit_numbers,L3H6,3,6,23.984375,23.9375,-0.046875
four_digit_numbers,L6H9,6,9,23.984375,23.9375,-0.046875
four_digit_numbers,L8H4,8,4,23.984375,23.9375,-0.046875
four_digit_numbers,L10H11,10,11,23.984375,23.921875,-0.0625
four_digit_numbers,L25H1,25,1,23.984375,23.921875,-0.0625
four_digit_numbers,L25H8,25,8,23.984375,23.921875,-0.0625
four_digit_numbers,L2H2,2,2,23.984375,23.921875,-0.0625
four_digit_numbers,L4H10,4,10,23.984375,23.921875,-0.0625
four_digit_numbers,L5H6,5,6,23.984375,23.921875,-0.0625
four_digit_numbers,L9H14,9,14,23.984375,23.921875,-0.0625
four_digit_numbers,L10H4,10,4,23.984375,23.90625,-0.078125
four_digit_numbers,L11H1,11,1,23.984375,23.90625,-0.078125
four_digit_numbers,L12H2,12,2,23.984375,23.90625,-0.078125
four_digit_numbers,L16H15,16,15,23.984375,23.90625,-0.078125
four_digit_numbers,L18H10,18,10,23.984375,23.90625,-0.078125
four_digit_numbers,L18H11,18,11,23.984375,23.90625,-0.078125
four_digit_numbers,L18H8,18,8,23.984375,23.90625,-0.078125
four_digit_numbers,L23H15,23,15,23.984375,23.90625,-0.078125
four_digit_numbers,L25H5,25,5,23.984375,23.90625,-0.078125
four_digit_numbers,L26H14,26,14,23.984375,23.90625,-0.078125
four_digit_numbers,L26H8,26,8,23.984375,23.90625,-0.078125
four_digit_numbers,L2H5,2,5,23.984375,23.90625,-0.078125
four_digit_numbers,L5H11,5,11,23.984375,23.90625,-0.078125
four_digit_numbers,L7H6,7,6,23.984375,23.90625,-0.078125
four_digit_numbers,L8H11,8,11,23.984375,23.90625,-0.078125
four_digit_numbers,L8H13,8,13,23.984375,23.90625,-0.078125
four_digit_numbers,L12H1,12,1,23.984375,23.890625,-0.09375
four_digit_numbers,L14H2,14,2,23.984375,23.890625,-0.09375
four_digit_numbers,L14H3,14,3,23.984375,23.890625,-0.09375
four_digit_numbers,L19H1,19,1,23.984375,23.890625,-0.09375
four_digit_numbers,L19H10,19,10,23.984375,23.890625,-0.09375
four_digit_numbers,L20H7,20,7,23.984375,23.890625,-0.09375
four_digit_numbers,L20H9,20,9,23.984375,23.890625,-0.09375
four_digit_numbers,L25H9,25,9,23.984375,23.890625,-0.09375
four_digit_numbers,L26H0,26,0,23.984375,23.890625,-0.09375
four_digit_numbers,L26H9,26,9,23.984375,23.890625,-0.09375
four_digit_numbers,L27H3,27,3,23.984375,23.890625,-0.09375
four_digit_numbers,L2H7,2,7,23.984375,23.890625,-0.09375
four_digit_numbers,L3H4,3,4,23.984375,23.890625,-0.09375
four_digit_numbers,L3H8,3,8,23.984375,23.890625,-0.09375
four_digit_numbers,L4H3,4,3,23.984375,23.890625,-0.09375
four_digit_numbers,L5H2,5,2,23.984375,23.890625,-0.09375
four_digit_numbers,L11H6,11,6,23.984375,23.875,-0.109375
four_digit_numbers,L15H13,15,13,23.984375,23.875,-0.109375
four_digit_numbers,L16H7,16,7,23.984375,23.875,-0.109375
four_digit_numbers,L1H8,1,8,23.984375,23.875,-0.109375
four_digit_numbers,L21H12,21,12,23.984375,23.875,-0.109375
four_digit_numbers,L21H4,21,4,23.984375,23.875,-0.109375
four_digit_numbers,L23H4,23,4,23.984375,23.875,-0.109375
four_digit_numbers,L24H5,24,5,23.984375,23.875,-0.109375
four_digit_numbers,L24H9,24,9,23.984375,23.875,-0.109375
four_digit_numbers,L25H4,25,4,23.984375,23.875,-0.109375
four_digit_numbers,L9H8,9,8,23.984375,23.875,-0.109375
four_digit_numbers,L0H15,0,15,23.984375,23.859375,-0.125
four_digit_numbers,L17H0,17,0,23.984375,23.859375,-0.125
four_digit_numbers,L17H2,17,2,23.984375,23.859375,-0.125
four_digit_numbers,L1H10,1,10,23.984375,23.859375,-0.125
four_digit_numbers,L1H6,1,6,23.984375,23.859375,-0.125
four_digit_numbers,L20H5,20,5,23.984375,23.859375,-0.125
four_digit_numbers,L25H11,25,11,23.984375,23.859375,-0.125
four_digit_numbers,L27H1,27,1,23.984375,23.859375,-0.125
four_digit_numbers,L7H14,7,14,23.984375,23.859375,-0.125
four_digit_numbers,L9H3,9,3,23.984375,23.859375,-0.125
four_digit_numbers,L0H10,0,10,23.984375,23.84375,-0.140625
four_digit_numbers,L0H6,0,6,23.984375,23.84375,-0.140625
four_digit_numbers,L11H5,11,5,23.984375,23.84375,-0.140625
four_digit_numbers,L13H12,13,12,23.984375,23.84375,-0.140625
four_digit_numbers,L15H7,15,7,23.984375,23.84375,-0.140625
four_digit_numbers,L1H9,1,9,23.984375,23.84375,-0.140625
four_digit_numbers,L22H0,22,0,23.984375,23.84375,-0.140625
four_digit_numbers,L22H3,22,3,23.984375,23.84375,-0.140625
four_digit_numbers,L22H9,22,9,23.984375,23.84375,-0.140625
four_digit_numbers,L27H0,27,0,23.984375,23.84375,-0.140625
four_digit_numbers,L4H0,4,0,23.984375,23.84375,-0.140625
four_digit_numbers,L5H3,5,3,23.984375,23.84375,-0.140625
four_digit_numbers,L6H14,6,14,23.984375,23.84375,-0.140625
four_digit_numbers,L7H12,7,12,23.984375,23.84375,-0.140625
four_digit_numbers,L7H15,7,15,23.984375,23.84375,-0.140625
four_digit_numbers,L10H9,10,9,23.984375,23.828125,-0.15625
four_digit_numbers,L11H3,11,3,23.984375,23.8125,-0.171875
four_digit_numbers,L14H15,14,15,23.984375,23.8125,-0.171875
four_digit_numbers,L17H9,17,9,23.984375,23.8125,-0.171875
four_digit_numbers,L20H2,20,2,23.984375,23.8125,-0.171875
four_digit_numbers,L27H9,27,9,23.984375,23.8125,-0.171875
four_digit_numbers,L3H13,3,13,23.984375,23.8125,-0.171875
four_digit_numbers,L4H12,4,12,23.984375,23.8125,-0.171875
four_digit_numbers,L11H4,11,4,23.984375,23.796875,-0.1875
four_digit_numbers,L17H8,17,8,23.984375,23.796875,-0.1875
four_digit_numbers,L18H2,18,2,23.984375,23.796875,-0.1875
four_digit_numbers,L20H0,20,0,23.984375,23.796875,-0.1875
four_digit_numbers,L23H8,23,8,23.984375,23.796875,-0.1875
four_digit_numbers,L3H14,3,14,23.984375,23.796875,-0.1875
four_digit_numbers,L9H2,9,2,23.984375,23.796875,-0.1875
four_digit_numbers,L16H4,16,4,23.984375,23.78125,-0.203125
four_digit_numbers,L17H1,17,1,23.984375,23.78125,-0.203125
four_digit_numbers,L18H14,18,14,23.984375,23.78125,-0.203125
four_digit_numbers,L1H0,1,0,23.984375,23.78125,-0.203125
four_digit_numbers,L24H7,24,7,23.984375,23.78125,-0.203125
four_digit_numbers,L27H14,27,14,23.984375,23.78125,-0.203125
four_digit_numbers,L27H8,27,8,23.984375,23.78125,-0.203125
four_digit_numbers,L8H8,8,8,23.984375,23.78125,-0.203125
four_digit_numbers,L11H0,11,0,23.984375,23.765625,-0.21875
four_digit_numbers,L1H5,1,5,23.984375,23.765625,-0.21875
four_digit_numbers,L20H15,20,15,23.984375,23.765625,-0.21875
four_digit_numbers,L24H15,24,15,23.984375,23.765625,-0.21875
four_digit_numbers,L27H2,27,2,23.984375,23.765625,-0.21875
four_digit_numbers,L7H11,7,11,23.984375,23.765625,-0.21875
four_digit_numbers,L9H15,9,15,23.984375,23.765625,-0.21875
four_digit_numbers,L9H7,9,7,23.984375,23.765625,-0.21875
four_digit_numbers,L11H2,11,2,23.984375,23.75,-0.234375
four_digit_numbers,L15H11,15,11,23.984375,23.75,-0.234375
four_digit_numbers,L20H12,20,12,23.984375,23.75,-0.234375
four_digit_numbers,L21H0,21,0,23.984375,23.75,-0.234375
four_digit_numbers,L21H10,21,10,23.984375,23.75,-0.234375
four_digit_numbers,L4H4,4,4,23.984375,23.75,-0.234375
four_digit_numbers,L16H2,16,2,23.984375,23.734375,-0.25
four_digit_numbers,L19H14,19,14,23.984375,23.734375,-0.25
four_digit_numbers,L23H13,23,13,23.984375,23.734375,-0.25
four_digit_numbers,L25H0,25,0,23.984375,23.734375,-0.25
four_digit_numbers,L25H2,25,2,23.984375,23.734375,-0.25
four_digit_numbers,L26H10,26,10,23.984375,23.734375,-0.25
four_digit_numbers,L5H5,5,5,23.984375,23.734375,-0.25
four_digit_numbers,L10H7,10,7,23.984375,23.71875,-0.265625
four_digit_numbers,L20H1,20,1,23.984375,23.71875,-0.265625
four_digit_numbers,L20H8,20,8,23.984375,23.71875,-0.265625
four_digit_numbers,L26H11,26,11,23.984375,23.71875,-0.265625
four_digit_numbers,L8H10,8,10,23.984375,23.71875,-0.265625
four_digit_numbers,L18H0,18,0,23.984375,23.703125,-0.28125
four_digit_numbers,L25H3,25,3,23.984375,23.703125,-0.28125
four_digit_numbers,L0H7,0,7,23.984375,23.6875,-0.296875
four_digit_numbers,L13H9,13,9,23.984375,23.6875,-0.296875
four_digit_numbers,L14H10,14,10,23.984375,23.6875,-0.296875
four_digit_numbers,L17H11,17,11,23.984375,23.6875,-0.296875
four_digit_numbers,L22H2,22,2,23.984375,23.6875,-0.296875
four_digit_numbers,L23H14,23,14,23.984375,23.6875,-0.296875
four_digit_numbers,L10H1,10,1,23.984375,23.671875,-0.3125
four_digit_numbers,L15H14,15,14,23.984375,23.671875,-0.3125
four_digit_numbers,L20H3,20,3,23.984375,23.671875,-0.3125
four_digit_numbers,L22H1,22,1,23.984375,23.671875,-0.3125
four_digit_numbers,L24H0,24,0,23.984375,23.671875,-0.3125
four_digit_numbers,L13H10,13,10,23.984375,23.65625,-0.328125
four_digit_numbers,L23H12,23,12,23.984375,23.65625,-0.328125
four_digit_numbers,L19H15,19,15,23.984375,23.640625,-0.34375
four_digit_numbers,L20H13,20,13,23.984375,23.640625,-0.34375
four_digit_numbers,L22H14,22,14,23.984375,23.640625,-0.34375
four_digit_numbers,L26H7,26,7,23.984375,23.640625,-0.34375
four_digit_numbers,L18H12,18,12,23.984375,23.625,-0.359375
four_digit_numbers,L14H8,14,8,23.984375,23.609375,-0.375
four_digit_numbers,L20H6,20,6,23.984375,23.59375,-0.390625
four_digit_numbers,L21H11,21,11,23.984375,23.59375,-0.390625
four_digit_numbers,L26H15,26,15,23.984375,23.59375,-0.390625
four_digit_numbers,L10H2,10,2,23.984375,23.578125,-0.40625
four_digit_numbers,L18H3,18,3,23.984375,23.578125,-0.40625
four_digit_numbers,L18H6,18,6,23.984375,23.578125,-0.40625
four_digit_numbers,L25H10,25,10,23.984375,23.578125,-0.40625
four_digit_numbers,L25H15,25,15,23.984375,23.578125,-0.40625
four_digit_numbers,L10H6,10,6,23.984375,23.5625,-0.421875
four_digit_numbers,L16H12,16,12,23.984375,23.5625,-0.421875
four_digit_numbers,L24H3,24,3,23.984375,23.5625,-0.421875
four_digit_numbers,L11H9,11,9,23.984375,23.546875,-0.4375
four_digit_numbers,L19H2,19,2,23.984375,23.546875,-0.4375
four_digit_numbers,L23H7,23,7,23.984375,23.546875,-0.4375
four_digit_numbers,L15H2,15,2,23.984375,23.53125,-0.453125
four_digit_numbers,L16H0,16,0,23.984375,23.5,-0.484375
four_digit_numbers,L26H13,26,13,23.984375,23.5,-0.484375
