example_id,head_label,layer_idx,head_idx,logitbaseline_wait_token,logitablated_wait_token,delta_ablated_minus_baseline
three_digit_numbers,L19H12,19,12,24.28125,24.390625,0.109375
three_digit_numbers,L20H0,20,0,24.28125,24.390625,0.109375
three_digit_numbers,L21H7,21,7,24.28125,24.390625,0.109375
three_digit_numbers,L22H8,22,8,24.28125,24.390625,0.109375
three_digit_numbers,L24H14,24,14,24.28125,24.390625,0.109375
three_digit_numbers,L3H5,3,5,24.28125,24.390625,0.109375
three_digit_numbers,L5H14,5,14,24.28125,24.390625,0.109375
three_digit_numbers,L8H13,8,13,24.28125,24.390625,0.109375
three_digit_numbers,L8H9,8,9,24.28125,24.390625,0.109375
three_digit_numbers,L16H10,16,10,24.28125,24.375,0.09375
three_digit_numbers,L17H9,17,9,24.28125,24.375,0.09375
three_digit_numbers,L27H6,27,6,24.28125,24.375,0.09375
three_digit_numbers,L9H15,9,15,24.28125,24.375,0.09375
three_digit_numbers,L0H6,0,6,24.28125,24.359375,0.078125
three_digit_numbers,L12H14,12,14,24.28125,24.359375,0.078125
three_digit_numbers,L13H4,13,4,24.28125,24.359375,0.078125
three_digit_numbers,L14H14,14,14,24.28125,24.359375,0.078125
three_digit_numbers,L14H6,14,6,24.28125,24.359375,0.078125
three_digit_numbers,L15H3,15,3,24.28125,24.359375,0.078125
three_digit_numbers,L16H1,16,1,24.28125,24.359375,0.078125
three_digit_numbers,L1H1,1,1,24.28125,24.359375,0.078125
three_digit_numbers,L1H2,1,2,24.28125,24.359375,0.078125
three_digit_numbers,L2H4,2,4,24.28125,24.359375,0.078125
three_digit_numbers,L4H6,4,6,24.28125,24.359375,0.078125
three_digit_numbers,L4H9,4,9,24.28125,24.359375,0.078125
three_digit_numbers,L7H4,7,4,24.28125,24.359375,0.078125
three_digit_numbers,L8H4,8,4,24.28125,24.359375,0.078125
three_digit_numbers,L8H5,8,5,24.28125,24.359375,0.078125
three_digit_numbers,L9H4,9,4,24.28125,24.359375,0.078125
three_digit_numbers,L0H0,0,0,24.28125,24.34375,0.0625
three_digit_numbers,L0H11,0,11,24.28125,24.34375,0.0625
three_digit_numbers,L13H3,13,3,24.28125,24.34375,0.0625
three_digit_numbers,L15H0,15,0,24.28125,24.34375,0.0625
three_digit_numbers,L16H12,16,12,24.28125,24.34375,0.0625
three_digit_numbers,L17H15,17,15,24.28125,24.34375,0.0625
three_digit_numbers,L1H15,1,15,24.28125,24.34375,0.0625
three_digit_numbers,L21H6,21,6,24.28125,24.34375,0.0625
three_digit_numbers,L26H3,26,3,24.28125,24.34375,0.0625
three_digit_numbers,L2H7,2,7,24.28125,24.34375,0.0625
three_digit_numbers,L5H8,5,8,24.28125,24.34375,0.0625
three_digit_numbers,L17H10,17,10,24.28125,24.328125,0.046875
three_digit_numbers,L19H2,19,2,24.28125,24.328125,0.046875
three_digit_numbers,L23H3,23,3,24.28125,24.328125,0.046875
three_digit_numbers,L24H4,24,4,24.28125,24.328125,0.046875
three_digit_numbers,L26H1,26,1,24.28125,24.328125,0.046875
three_digit_numbers,L2H8,2,8,24.28125,24.328125,0.046875
three_digit_numbers,L3H3,3,3,24.28125,24.328125,0.046875
three_digit_numbers,L4H14,4,14,24.28125,24.328125,0.046875
three_digit_numbers,L4H2,4,2,24.28125,24.328125,0.046875
three_digit_numbers,L0H13,0,13,24.28125,24.3125,0.03125
three_digit_numbers,L11H14,11,14,24.28125,24.3125,0.03125
three_digit_numbers,L11H15,11,15,24.28125,24.3125,0.03125
three_digit_numbers,L12H15,12,15,24.28125,24.3125,0.03125
three_digit_numbers,L12H4,12,4,24.28125,24.3125,0.03125
three_digit_numbers,L14H7,14,7,24.28125,24.3125,0.03125
three_digit_numbers,L18H15,18,15,24.28125,24.3125,0.03125
three_digit_numbers,L18H8,18,8,24.28125,24.3125,0.03125
three_digit_numbers,L18H9,18,9,24.28125,24.3125,0.03125
three_digit_numbers,L1H10,1,10,24.28125,24.3125,0.03125
three_digit_numbers,L1H11,1,11,24.28125,24.3125,0.03125
three_digit_numbers,L21H9,21,9,24.28125,24.3125,0.03125
three_digit_numbers,L23H2,23,2,24.28125,24.3125,0.03125
three_digit_numbers,L24H8,24,8,24.28125,24.3125,0.03125
three_digit_numbers,L26H8,26,8,24.28125,24.3125,0.03125
three_digit_numbers,L27H5,27,5,24.28125,24.3125,0.03125
three_digit_numbers,L2H10,2,10,24.28125,24.3125,0.03125
three_digit_numbers,L2H13,2,13,24.28125,24.3125,0.03125
three_digit_numbers,L3H2,3,2,24.28125,24.3125,0.03125
three_digit_numbers,L4H15,4,15,24.28125,24.3125,0.03125
three_digit_numbers,L6H11,6,11,24.28125,24.3125,0.03125
three_digit_numbers,L6H5,6,5,24.28125,24.3125,0.03125
three_digit_numbers,L7H13,7,13,24.28125,24.3125,0.03125
three_digit_numbers,L7H3,7,3,24.28125,24.3125,0.03125
three_digit_numbers,L10H13,10,13,24.28125,24.296875,0.015625
three_digit_numbers,L12H11,12,11,24.28125,24.296875,0.015625
three_digit_numbers,L13H0,13,0,24.28125,24.296875,0.015625
three_digit_numbers,L13H1,13,1,24.28125,24.296875,0.015625
three_digit_numbers,L13H2,13,2,24.28125,24.296875,0.015625
three_digit_numbers,L13H9,13,9,24.28125,24.296875,0.015625
three_digit_numbers,L14H5,14,5,24.28125,24.296875,0.015625
three_digit_numbers,L19H11,19,11,24.28125,24.296875,0.015625
three_digit_numbers,L19H13,19,13,24.28125,24.296875,0.015625
three_digit_numbers,L1H7,1,7,24.28125,24.296875,0.015625
three_digit_numbers,L20H11,20,11,24.28125,24.296875,0.015625
three_digit_numbers,L22H5,22,5,24.28125,24.296875,0.015625
three_digit_numbers,L23H0,23,0,24.28125,24.296875,0.015625
three_digit_numbers,L24H11,24,11,24.28125,24.296875,0.015625
three_digit_numbers,L24H12,24,12,24.28125,24.296875,0.015625
three_digit_numbers,L5H10,5,10,24.28125,24.296875,0.015625
three_digit_numbers,L5H12,5,12,24.28125,24.296875,0.015625
three_digit_numbers,L5H9,5,9,24.28125,24.296875,0.015625
three_digit_numbers,L8H6,8,6,24.28125,24.296875,0.015625
three_digit_numbers,L16H14,16,14,24.28125,24.28125,0.0
three_digit_numbers,L16H5,16,5,24.28125,24.28125,0.0
three_digit_numbers,L18H10,18,10,24.28125,24.28125,0.0
three_digit_numbers,L18H4,18,4,24.28125,24.28125,0.0
three_digit_numbers,L19H8,19,8,24.28125,24.28125,0.0
three_digit_numbers,L1H3,1,3,24.28125,24.28125,0.0
three_digit_numbers,L24H10,24,10,24.28125,24.28125,0.0
three_digit_numbers,L24H13,24,13,24.28125,24.28125,0.0
three_digit_numbers,L2H12,2,12,24.28125,24.28125,0.0
three_digit_numbers,L2H9,2,9,24.28125,24.28125,0.0
three_digit_numbers,L3H12,3,12,24.28125,24.28125,0.0
three_digit_numbers,L4H11,4,11,24.28125,24.28125,0.0
three_digit_numbers,L5H11,5,11,24.28125,24.28125,0.0
three_digit_numbers,L6H1,6,1,24.28125,24.28125,0.0
three_digit_numbers,L6H2,6,2,24.28125,24.28125,0.0
three_digit_numbers,L7H0,7,0,24.28125,24.28125,0.0
three_digit_numbers,L7H2,7,2,24.28125,24.28125,0.0
three_digit_numbers,L8H7,8,7,24.28125,24.28125,0.0
three_digit_numbers,L9H7,9,7,24.28125,24.28125,0.0
three_digit_numbers,L10H6,10,6,24.28125,24.265625,-0.015625
three_digit_numbers,L11H3,11,3,24.28125,24.265625,-0.015625
three_digit_numbers,L13H11,13,11,24.28125,24.265625,-0.015625
three_digit_numbers,L15H10,15,10,24.28125,24.265625,-0.015625
three_digit_numbers,L16H3,16,3,24.28125,24.265625,-0.015625
three_digit_numbers,L16H8,16,8,24.28125,24.265625,-0.015625
three_digit_numbers,L18H11,18,11,24.28125,24.265625,-0.015625
three_digit_numbers,L1H0,1,0,24.28125,24.265625,-0.015625
three_digit_numbers,L1H4,1,4,24.28125,24.265625,-0.015625
three_digit_numbers,L22H11,22,11,24.28125,24.265625,-0.015625
three_digit_numbers,L23H9,23,9,24.28125,24.265625,-0.015625
three_digit_numbers,L27H10,27,10,24.28125,24.265625,-0.015625
three_digit_numbers,L2H2,2,2,24.28125,24.265625,-0.015625
three_digit_numbers,L3H0,3,0,24.28125,24.265625,-0.015625
three_digit_numbers,L3H4,3,4,24.28125,24.265625,-0.015625
three_digit_numbers,L4H5,4,5,24.28125,24.265625,-0.015625
three_digit_numbers,L6H0,6,0,24.28125,24.265625,-0.015625
three_digit_numbers,L10H11,10,11,24.28125,24.25,-0.03125
three_digit_numbers,L14H2,14,2,24.28125,24.25,-0.03125
three_digit_numbers,L16H15,16,15,24.28125,24.25,-0.03125
three_digit_numbers,L18H13,18,13,24.28125,24.25,-0.03125
three_digit_numbers,L21H2,21,2,24.28125,24.25,-0.03125
three_digit_numbers,L27H11,27,11,24.28125,24.25,-0.03125
three_digit_numbers,L27H13,27,13,24.28125,24.25,-0.03125
three_digit_numbers,L27H4,27,4,24.28125,24.25,-0.03125
three_digit_numbers,L3H15,3,15,24.28125,24.25,-0.03125
three_digit_numbers,L4H10,4,10,24.28125,24.25,-0.03125
three_digit_numbers,L12H2,12,2,24.28125,24.234375,-0.046875
three_digit_numbers,L12H7,12,7,24.28125,24.234375,-0.046875
three_digit_numbers,L13H6,13,6,24.28125,24.234375,-0.046875
three_digit_numbers,L16H13,16,13,24.28125,24.234375,-0.046875
three_digit_numbers,L17H7,17,7,24.28125,24.234375,-0.046875
three_digit_numbers,L19H9,19,9,24.28125,24.234375,-0.046875
three_digit_numbers,L20H4,20,4,24.28125,24.234375,-0.046875
three_digit_numbers,L23H15,23,15,24.28125,24.234375,-0.046875
three_digit_numbers,L25H11,25,11,24.28125,24.234375,-0.046875
three_digit_numbers,L2H6,2,6,24.28125,24.234375,-0.046875
three_digit_numbers,L3H11,3,11,24.28125,24.234375,-0.046875
three_digit_numbers,L3H9,3,9,24.28125,24.234375,-0.046875
three_digit_numbers,L5H3,5,3,24.28125,24.234375,-0.046875
three_digit_numbers,L0H2,0,2,24.28125,24.21875,-0.0625
three_digit_numbers,L14H3,14,3,24.28125,24.21875,-0.0625
three_digit_numbers,L15H15,15,15,24.28125,24.21875,-0.0625
three_digit_numbers,L18H1,18,1,24.28125,24.21875,-0.0625
three_digit_numbers,L21H5,21,5,24.28125,24.21875,-0.0625
three_digit_numbers,L22H10,22,10,24.28125,24.21875,-0.0625
three_digit_numbers,L22H13,22,13,24.28125,24.21875,-0.0625
three_digit_numbers,L22H14,22,14,24.28125,24.21875,-0.0625
three_digit_numbers,L23H4,23,4,24.28125,24.21875,-0.0625
three_digit_numbers,L25H12,25,12,24.28125,24.21875,-0.0625
three_digit_numbers,L2H0,2,0,24.28125,24.21875,-0.0625
three_digit_numbers,L3H10,3,10,24.28125,24.21875,-0.0625
three_digit_numbers,L4H3,4,3,24.28125,24.21875,-0.0625
three_digit_numbers,L6H15,6,15,24.28125,24.21875,-0.0625
three_digit_numbers,L7H5,7,5,24.28125,24.21875,-0.0625
three_digit_numbers,L7H6,7,6,24.28125,24.21875,-0.0625
three_digit_numbers,L7H7,7,7,24.28125,24.21875,-0.0625
three_digit_numbers,L9H14,9,14,24.28125,24.21875,-0.0625
three_digit_numbers,L0H15,0,15,24.28125,24.203125,-0.078125
three_digit_numbers,L12H12,12,12,24.28125,24.203125,-0.078125
three_digit_numbers,L12H3,12,3,24.28125,24.203125,-0.078125
three_digit_numbers,L13H15,13,15,24.28125,24.203125,-0.078125
three_digit_numbers,L17H0,17,0,24.28125,24.203125,-0.078125
three_digit_numbers,L18H14,18,14,24.28125,24.203125,-0.078125
three_digit_numbers,L19H10,19,10,24.28125,24.203125,-0.078125
three_digit_numbers,L19H4,19,4,24.28125,24.203125,-0.078125
three_digit_numbers,L1H8,1,8,24.28125,24.203125,-0.078125
three_digit_numbers,L21H12,21,12,24.28125,24.203125,-0.078125
three_digit_numbers,L22H15,22,15,24.28125,24.203125,-0.078125
three_digit_numbers,L22H9,22,9,24.28125,24.203125,-0.078125
three_digit_numbers,L24H1,24,1,24.28125,24.203125,-0.078125
three_digit_numbers,L24H9,24,9,24.28125,24.203125,-0.078125
three_digit_numbers,L27H0,27,0,24.28125,24.203125,-0.078125
three_digit_numbers,L3H1,3,1,24.28125,24.203125,-0.078125
three_digit_numbers,L3H8,3,8,24.28125,24.203125,-0.078125
three_digit_numbers,L6H9,6,9,24.28125,24.203125,-0.078125
three_digit_numbers,L8H10,8,10,24.28125,24.203125,-0.078125
three_digit_numbers,L10H0,10,0,24.28125,24.1875,-0.09375
three_digit_numbers,L12H8,12,8,24.28125,24.1875,-0.09375
three_digit_numbers,L19H1,19,1,24.28125,24.1875,-0.09375
three_digit_numbers,L21H1,21,1,24.28125,24.1875,-0.09375
three_digit_numbers,L21H4,21,4,24.28125,24.1875,-0.09375
three_digit_numbers,L25H1,25,1,24.28125,24.1875,-0.09375
three_digit_numbers,L25H5,25,5,24.28125,24.1875,-0.09375
three_digit_numbers,L2H14,2,14,24.28125,24.1875,-0.09375
three_digit_numbers,L2H15,2,15,24.28125,24.1875,-0.09375
three_digit_numbers,L2H5,2,5,24.28125,24.1875,-0.09375
three_digit_numbers,L4H12,4,12,24.28125,24.1875,-0.09375
three_digit_numbers,L8H14,8,14,24.28125,24.1875,-0.09375
three_digit_numbers,L10H12,10,12,24.28125,24.171875,-0.109375
three_digit_numbers,L11H6,11,6,24.28125,24.171875,-0.109375
three_digit_numbers,L11H7,11,7,24.28125,24.171875,-0.109375
three_digit_numbers,L15H12,15,12,24.28125,24.171875,-0.109375
three_digit_numbers,L22H2,22,2,24.28125,24.171875,-0.109375
three_digit_numbers,L25H8,25,8,24.28125,24.171875,-0.109375
three_digit_numbers,L27H3,27,3,24.28125,24.171875,-0.109375
three_digit_numbers,L3H6,3,6,24.28125,24.171875,-0.109375
three_digit_numbers,L5H2,5,2,24.28125,24.171875,-0.109375
three_digit_numbers,L7H10,7,10,24.28125,24.171875,-0.109375
three_digit_numbers,L7H15,7,15,24.28125,24.171875,-0.109375
three_digit_numbers,L7H9,7,9,24.28125,24.171875,-0.109375
three_digit_numbers,L11H8,11,8,24.28125,24.15625,-0.125
three_digit_numbers,L15H1,15,1,24.28125,24.15625,-0.125
three_digit_numbers,L17H11,17,11,24.28125,24.15625,-0.125
three_digit_numbers,L1H6,1,6,24.28125,24.15625,-0.125
three_digit_numbers,L22H7,22,7,24.28125,24.15625,-0.125
three_digit_numbers,L27H1,27,1,24.28125,24.15625,-0.125
three_digit_numbers,L4H4,4,4,24.28125,24.15625,-0.125
three_digit_numbers,L8H3,8,3,24.28125,24.15625,-0.125
three_digit_numbers,L10H14,10,14,24.28125,24.140625,-0.140625
three_digit_numbers,L15H5,15,5,24.28125,24.140625,-0.140625
three_digit_numbers,L16H7,16,7,24.28125,24.140625,-0.140625
three_digit_numbers,L21H11,21,11,24.28125,24.140625,-0.140625
three_digit_numbers,L22H0,22,0,24.28125,24.140625,-0.140625
three_digit_numbers,L25H9,25,9,24.28125,24.140625,-0.140625
three_digit_numbers,L3H13,3,13,24.28125,24.140625,-0.140625
three_digit_numbers,L4H7,4,7,24.28125,24.140625,-0.140625
three_digit_numbers,L9H3,9,3,24.28125,24.140625,-0.140625
three_digit_numbers,L10H7,10,7,24.28125,24.125,-0.15625
three_digit_numbers,L13H12,13,12,24.28125,24.125,-0.15625
three_digit_numbers,L15H14,15,14,24.28125,24.125,-0.15625
three_digit_numbers,L1H9,1,9,24.28125,24.125,-0.15625
three_digit_numbers,L24H15,24,15,24.28125,24.125,-0.15625
three_digit_numbers,L25H4,25,4,24.28125,24.125,-0.15625
three_digit_numbers,L26H14,26,14,24.28125,24.125,-0.15625
three_digit_numbers,L26H9,26,9,24.28125,24.125,-0.15625
three_digit_numbers,L5H5,5,5,24.28125,24.125,-0.15625
three_digit_numbers,L5H6,5,6,24.28125,24.125,-0.15625
three_digit_numbers,L8H1,8,1,24.28125,24.125,-0.15625
three_digit_numbers,L0H5,0,5,24.28125,24.109375,-0.171875
three_digit_numbers,L25H0,25,0,24.28125,24.109375,-0.171875
three_digit_numbers,L2H3,2,3,24.28125,24.109375,-0.171875
three_digit_numbers,L6H10,6,10,24.28125,24.109375,-0.171875
three_digit_numbers,L9H8,9,8,24.28125,24.109375,-0.171875
three_digit_numbers,L13H8,13,8,24.28125,24.09375,-0.1875
three_digit_numbers,L14H9,14,9,24.28125,24.09375,-0.1875
three_digit_numbers,L15H6,15,6,24.28125,24.09375,-0.1875
three_digit_numbers,L15H7,15,7,24.28125,24.09375,-0.1875
three_digit_numbers,L27H14,27,14,24.28125,24.09375,-0.1875
three_digit_numbers,L27H9,27,9,24.28125,24.09375,-0.1875
three_digit_numbers,L5H15,5,15,24.28125,24.09375,-0.1875
three_digit_numbers,L10H2,10,2,24.28125,24.078125,-0.203125
three_digit_numbers,L12H5,12,5,24.28125,24.078125,-0.203125
three_digit_numbers,L1H5,1,5,24.28125,24.078125,-0.203125
three_digit_numbers,L22H3,22,3,24.28125,24.078125,-0.203125
three_digit_numbers,L27H8,27,8,24.28125,24.078125,-0.203125
three_digit_numbers,L7H14,7,14,24.28125,24.078125,-0.203125
three_digit_numbers,L13H5,13,5,24.28125,24.0625,-0.21875
three_digit_numbers,L14H13,14,13,24.28125,24.0625,-0.21875
three_digit_numbers,L14H4,14,4,24.28125,24.0625,-0.21875
three_digit_numbers,L17H4,17,4,24.28125,24.0625,-0.21875
three_digit_numbers,L17H8,17,8,24.28125,24.0625,-0.21875
three_digit_numbers,L21H15,21,15,24.28125,24.0625,-0.21875
three_digit_numbers,L23H13,23,13,24.28125,24.0625,-0.21875
three_digit_numbers,L9H1,9,1,24.28125,24.0625,-0.21875
three_digit_numbers,L12H1,12,1,24.28125,24.046875,-0.234375
three_digit_numbers,L15H2,15,2,24.28125,24.046875,-0.234375
three_digit_numbers,L16H4,16,4,24.28125,24.046875,-0.234375
three_digit_numbers,L18H0,18,0,24.28125,24.046875,-0.234375
three_digit_numbers,L25H2,25,2,24.28125,24.046875,-0.234375
three_digit_numbers,L26H10,26,10,24.28125,24.046875,-0.234375
three_digit_numbers,L3H14,3,14,24.28125,24.046875,-0.234375
three_digit_numbers,L10H1,10,1,24.28125,24.03125,-0.25
three_digit_numbers,L10H9,10,9,24.28125,24.03125,-0.25
three_digit_numbers,L15H11,15,11,24.28125,24.03125,-0.25
three_digit_numbers,L19H6,19,6,24.28125,24.03125,-0.25
three_digit_numbers,L24H7,24,7,24.28125,24.03125,-0.25
three_digit_numbers,L7H11,7,11,24.28125,24.03125,-0.25
three_digit_numbers,L7H12,7,12,24.28125,24.03125,-0.25
three_digit_numbers,L11H1,11,1,24.28125,24.015625,-0.265625
three_digit_numbers,L14H15,14,15,24.28125,24.015625,-0.265625
three_digit_numbers,L23H8,23,8,24.28125,24.015625,-0.265625
three_digit_numbers,L6H12,6,12,24.28125,24.015625,-0.265625
three_digit_numbers,L10H3,10,3,24.28125,24.0,-0.28125
three_digit_numbers,L13H10,13,10,24.28125,24.0,-0.28125
three_digit_numbers,L20H12,20,12,24.28125,24.0,-0.28125
three_digit_numbers,L20H2,20,2,24.28125,24.0,-0.28125
three_digit_numbers,L20H5,20,5,24.28125,24.0,-0.28125
three_digit_numbers,L20H7,20,7,24.28125,24.0,-0.28125
three_digit_numbers,L3H7,3,7,24.28125,24.0,-0.28125
three_digit_numbers,L16H9,16,9,24.28125,23.984375,-0.296875
three_digit_numbers,L20H6,20,6,24.28125,23.984375,-0.296875
three_digit_numbers,L22H6,22,6,24.28125,23.984375,-0.296875
three_digit_numbers,L25H15,25,15,24.28125,23.984375,-0.296875
three_digit_numbers,L8H11,8,11,24.28125,23.984375,-0.296875
three_digit_numbers,L9H5,9,5,24.28125,23.984375,-0.296875
three_digit_numbers,L16H0,16,0,24.28125,23.96875,-0.3125
three_digit_numbers,L18H6,18,6,24.28125,23.96875,-0.3125
three_digit_numbers,L23H7,23,7,24.28125,23.96875,-0.3125
three_digit_numbers,L26H11,26,11,24.28125,23.96875,-0.3125
three_digit_numbers,L6H14,6,14,24.28125,23.96875,-0.3125
three_digit_numbers,L9H12,9,12,24.28125,23.96875,-0.3125
three_digit_numbers,L10H4,10,4,24.28125,23.953125,-0.328125
three_digit_numbers,L11H4,11,4,24.28125,23.9375,-0.34375
three_digit_numbers,L14H10,14,10,24.28125,23.9375,-0.34375
three_digit_numbers,L15H13,15,13,24.28125,23.9375,-0.34375
three_digit_numbers,L19H14,19,14,24.28125,23.9375,-0.34375
three_digit_numbers,L23H12,23,12,24.28125,23.9375,-0.34375
three_digit_numbers,L24H0,24,0,24.28125,23.9375,-0.34375
three_digit_numbers,L25H3,25,3,24.28125,23.9375,-0.34375
three_digit_numbers,L26H0,26,0,24.28125,23.9375,-0.34375
three_digit_numbers,L6H7,6,7,24.28125,23.9375,-0.34375
three_digit_numbers,L0H12,0,12,24.28125,23.921875,-0.359375
three_digit_numbers,L17H1,17,1,24.28125,23.921875,-0.359375
three_digit_numbers,L17H2,17,2,24.28125,23.921875,-0.359375
three_digit_numbers,L18H12,18,12,24.28125,23.921875,-0.359375
three_digit_numbers,L21H10,21,10,24.28125,23.921875,-0.359375
three_digit_numbers,L24H3,24,3,24.28125,23.921875,-0.359375
three_digit_numbers,L26H4,26,4,24.28125,23.921875,-0.359375
three_digit_numbers,L8H12,8,12,24.28125,23.921875,-0.359375
three_digit_numbers,L9H2,9,2,24.28125,23.921875,-0.359375
three_digit_numbers,L20H1,20,1,24.28125,23.90625,-0.375
three_digit_numbers,L8H8,8,8,24.28125,23.90625,-0.375
three_digit_numbers,L20H3,20,3,24.28125,23.890625,-0.390625
three_digit_numbers,L11H0,11,0,24.28125,23.875,-0.40625
three_digit_numbers,L19H15,19,15,24.28125,23.875,-0.40625
three_digit_numbers,L22H1,22,1,24.28125,23.875,-0.40625
three_digit_numbers,L11H5,11,5,24.28125,23.859375,-0.421875
three_digit_numbers,L20H8,20,8,24.28125,23.859375,-0.421875
three_digit_numbers,L16H2,16,2,24.28125,23.84375,-0.4375
three_digit_numbers,L17H5,17,5,24.28125,23.84375,-0.4375
three_digit_numbers,L18H2,18,2,24.28125,23.84375,-0.4375
three_digit_numbers,L23H14,23,14,24.28125,23.84375,-0.4375
three_digit_numbers,L4H0,4,0,24.28125,23.84375,-0.4375
three_digit_numbers,L0H7,0,7,24.28125,23.8125,-0.46875
